type,link,title,text
entertainment,https://theonion.com/steven-spielberg-apologizes-for-removing-kiss-between-e-1851605769/,"Steven Spielberg Apologizes For Removing Kiss Between E.T., Elliott","LOS ANGELES—In a bombshell interview that has divided the movie’s fans and set the internet ablaze, director Steven Spielberg apologized Friday for removing a kiss between E.T. and Elliot from his classic 1982 film. “Though I understand now why fans wanted the titular extraterrestrial to grab his 10-year-old costar, lean him back, and give him a long, passionate kiss as the music swelled, back then I felt differently,” said the three-time Oscar winner, revealing that while he had scripted, choreographed, and shot such a scene—which featured E.T. pointing his glowing finger at Elliott, saying ‘You…kiss…me,’ and then waddling toward him at full speed while frantically sticking out his long, leathery tongue—he ultimately opted to cut the sequence. “At the time, it felt like E.T. and Elliott had this steamy underlying chemistry, and it didn’t add much to have E.T. stick his tongue down the boy’s throat. Instead, I wanted you to imagine E.T. and Elliot’s shadows intertwined as they rode a bicycle through the sky  across a full moon. But apparently, I was wrong.” At press time, Spielberg also apologized for his controversial decision to leave in 15 minutes of hardcore sex between two triceratops at the end ofJurassic Park."
entertainment,https://theonion.com/new-season-of-naked-and-afraid-shot-within-last-3-squ-1851601261/,New Season Of ‘Naked And Afraid’ Shot Within Last 3-Square-Foot Patch Of Nature,"LOS ANGELES—Teasing the premiere as the show’s most daring experiment yet, a trailer forNaked And Afraidrevealed Thursday that the new season of the reality series was shot within the confines of the last 3-square-foot patch of nature. “Two contestants will face the ultimate challenge, attempting to survive for seven days and seven nights without food, water, or clothes on the only remaining plot of vegetation on the planet,” a voiceover in the trailer said as dramatic footage showed two naked people attempt to eat, sleep, and hunt on a roadside median while cars, bikes, and pedestrians swerved around them. “This time, we won’t be dropping contestants in the Amazon rainforest or the African savanna. Instead, they’ll be forced to survive on all that is left of nature: a small patch of grass in downtown Cincinnati.” The trailer, which notes that the new season will be the show’s last, concludes with a dramatic cliffhanger in which both contestants are confronted by police and arrested for public indecency."
politics,https://theonion.com/how-trump-will-challenge-the-2024-election-if-he-loses/,How Trump Will Challenge The 2024 Election If He Loses,"Insiders from Donald Trump’s campaign report that the former president is once again preparing to challenge election results in the event of a loss. Here are some of the strategies the candidate and his team are considering deploying.Use the immunity idol he earned during the debates: The tiki-shaped totem gives Trump one chance to save himself from elimination.Strap a bomb to J.D. Vance’s chest and take the Senate hostage: Legally impermissible, but not among the worst things that Vance would jump at the chance to do.Pout: The former president is already reportedly practicing a pout so piercing it could sway some electors to his side.Fake a hamstring pull: This election doesn’t count if it happened while he was injured.Move into White House and claim squatter’s rights: Worth a shot.Put on a ton of weight: If Kamala Harris sees he’s stress-eating, she might feel bad and give him the job.Jan. 7 rally: With a different date, no one will ever see it coming.Ask nicely: There’s a first time for everything."
politics,https://theonion.com/peter-thiel-rushes-to-restart-glitching-j-d-vance-during-commercial-break/,Peter Thiel Rushes To Restart Glitching JD Vance During Commercial Break,"NEW YORK—Cursing under his breath at yet another round of inapt debate answers from the vice presidential candidate, venture capitalist Peter Thiel reportedly rushed onstage Tuesday to restart a glitching JD Vance during a commercial break. “Seriously? For what I paid for this thing, it should work flawlessly,” said the billionaire investor, striding confidently past moderator Norah O’Donnell to insert a paperclip into Vance’s ear and initiate a hard reset that might stop the short-circuiting candidate from repeating the phrase “girls of menstruating age” in response to a question on inflation. “Shit, I probably just need to wipe its memory banks clean. I’ll have to re-upload all the anti-pornography tirades, but it’s better than spending the evening on edge worried about another malfunction. Probably some kind of Russian malware got installed, honestly.” At press time, Thiel was seen rapidly paging through Vance’s instruction manual as the politician sparked up and said the word “inseminate” in an increasingly high-pitched voice."
politics,https://theonion.com/j-d-vance-i-saw-tim-walz-cavorting-with-the-ghost-of-karl-marx-beneath-a-blood-red-moon/,JD Vance: ‘I Saw Tim Walz Cavorting With The Ghost Of Karl Marx Beneath A Blood-Red Moon’,"NEW YORK—During Tuesday’s debate, Republican vice presidential nominee JD Vance accused his opponent, Tim Walz, of “cavorting with the ghost of Karl Marx beneath a blood-red moon,” an encounter Vance alleged to have seen with his own two eyes. “Him there! I saw that man and his Chinese communist brethren intoning words fromDas Kapitalunder the red glow of the moon, the bearded specter of Marx hovering close above,” said Vance, pointing directly at the Minnesota governor as gasps from the stunned moderators echoed through the room. “My opponent and his legion of comrades, their frenzied eyes aglow amid the funeral pyres of burning cash, spoke of a violent rebellion to rid the United States of our capitalist ideals once and for all. I watched from the safety of a shrub as he lifted his robes to accept a white-hot brand in the shape of a hammer and sickle, all the while crying out for the forceful implementation of a classless society. Seize him now, or our republic shall surely fall under communist rule!” At press time, the moderators had reportedly decided Walz would be bound to the 50-volume collected works of Marx and Engels and dunked in a body of water to see if he would float."
politics,https://theonion.com/j-d-vance-claims-haitian-immigrants-coming-into-this-country-to-make-him-look-stupid/,JD Vance Claims Haitian Immigrants Coming Into This Country To Make Him Look Stupid,"NEW YORK—Refusing to back down despite repeated fact checks to the contrary, Sen. JD Vance claimed during Tuesday’s vice presidential debate that Haitian immigrants were coming into this country to make him look stupid. “There are hundreds of people from Haiti pouring across our border every day with the express purpose of provoking me into saying something deeply idiotic in front of millions of people,” said Vance, gesturing toward Tim Walz and asserting that the Democratic governor had “absolutely no interest” in stopping the flow of Haitians who cause him to go on ill-informed rants that make him appear as if he has “no goddamn idea” what he’s talking about. “The worst part is that Kamala Harris doesn’t seem to care how often they cause me to make an ass of myself on national television. For all I know, she’s happy to see me act like a complete dumbfuck while I churn out another political talking point based on a town I’ve barely visited. Well, Idocare about that. In fact, it makes me incredibly frustrated how often it happens.” Vance went on to claim that Haitian people were to blame for all the rest of the profoundly ignorant things he was going to say in the rest of the debate and final month of the 2024 campaign."
politics,https://theonion.com/norah-odonnell-to-candidates-tonights-debate-will-matter-just-as-little-as-both-of-you/,Norah O’Donnell To Candidates: ‘Tonight’s Debate Will Matter Just As Little As Both Of You’,Content not found
politics,https://theonion.com/tim-walz-stays-up-all-night-making-shoe-box-diorama-of-washington-crossing-the-delaware/,Tim Walz Stays Up All Night Making Shoe-Box Diorama Of Washington Crossing The Delaware,"NEW YORK—Sipping a fifth cup of coffee as the sun rose on the day of his big debate, Democratic vice presidential candidate Tim Walz confirmed this morning he had stayed up all night making a shoe-box diorama of George Washington crossing the Delaware. “Still needs a few finishing touches on the weather effects, but I think this thing’s really coming together,” said the weary Minnesota governor, smiling with pride at his workmanship on the miniature tableau and crinkling up a length of plastic wrap to make another perilous ice chunk floating on the Delaware River’s surface. “I cut open a coffee cup and painted it brown to look like a boat. Then I threw in some cotton balls to make it look really cold and snowy. Burned my hand on the hot glue gun trying to add Washington’s tricorn hat because I was so sleepy. I still need to fix that, but it was definitely worth pulling an all-nighter. I mean, look at this thing. Let’s see J.D. Vance try to top this!” At press time, Walz reportedly broke out in a cold sweat after he saw Vance setting up an elaborate trifold poster board with facts about how the Confederacy won the Battle of Fredericksburg."
politics,https://theonion.com/trump-forced-to-play-glockenspiel-at-rally-after-every-artist-bars-use-of-songs/,Trump Forced To Play Glockenspiel At Rally After Every Artist Bars Use Of Songs,"WALKER, MI—Plunking out a solo as the performance entered its 45th minute, Republican presidential candidate Donald Trump was reportedly forced to play the glockenspiel at a rally Friday after every musical artist in the country banned him from using their songs. “He started out with some sheet music, but within minutes he was just hammering away at the same few notes over and over,” rally-goer Ray Garza said as Trump regaled the crowd with a medley of public domain material including “Alexander’s Ragtime Band” and “Take Me Out To The Ball Game.” “I’ve heard at other rallies he’ll go for hours at a time. At first I was kinda unsure, but he just has so much confidence. While I never really liked jazz before, he can improv on those keys, and it just keeps me hooked. I’m not sure if he really invented the glockenspiel, like he claimed, but he’s the best I’ve ever heard, and he says all of Kamala Harris’ glockenspiel performances are fake.” At press time, the estate of Irving Berlin was suing the former president for his glockenspiel rendition of “God Bless America.”"
politics,https://theonion.com/panicked-eric-adams-takes-city-hall-employees-hostage/,Panicked Eric Adams Takes City Hall Employees Hostage,"NEW YORK—Erratically waving a pistol as he declared himself a mayor with nothing left to lose, a panicked Eric Adams took multiple hostages Thursday at New York City Hall, according to reports from inside the building. “I don’t want to hurt any of you, but I also need everybody to be smart and not try to be a hero,” said the federally indicted mayor, the adrenaline reportedly coursing through his veins as he donned a bomb-laden vest and told his terrified hostages to stack more furniture in front of the doors if they didn’t want him to “blow [them] all to kingdom come.” “Good, now everybody lie down in the center of the room, hands on your head. Do it slow! No sudden movements! You, in the red jacket, get up. You’re gonna go outside and tell them that for all these municipal employees to walk out of here in one piece, I need a helicopter with enough fuel to get me to the Turkish embassy. And…and a couple vegan pizzas too, the kind you can only find here in wonderful New York City. Don’t test me, motherfuckers! I’m a man at his wits’ end!” At press time, the NYPD confirmed to reporters that they had safely killed everyone in the building."
politics,https://theonion.com/biden-rushed-into-surgery-after-eating-sock/,Biden Rushed Into Surgery After Eating Sock,"WASHINGTON—After paramedics used a scalpel to open an airway and keep him from asphyxiating en route to the hospital, President Joe Biden was reportedly rushed into surgery at Walter Reed National Military Medical Center on Wednesday to remove a sock that had become lodged in his throat after he tried to eat it. “While it’s true President Biden partially ingested a striped dress sock earlier today, I want to assure everyone that this is a routine surgery, and the president is expected to be back home enjoying his favorite treats in just a few hours,” said White House press secretary Karine Jean-Pierre, who confirmed the commander-in-chief had stolen the sock from a partially open drawer in the Executive Residence while Secret Service agents weren’t looking and had gnawed on it in a corner of the room for five minutes, eventually attempting to put the entire thing in his mouth. “There are longstanding protocols against leaving out anything a president could pick up and choke on, so we’ll be investigating the security lapse that allowed a drawer to be open at a height that President Biden could easily reach. But I would like to categorically deny the rumor that a game of tug-of-war between the Secret Service and the president led to this hospitalization.” At press time, Jean-Pierre told reporters the president was out of surgery but warned Americans to stay away from him for a little while as he was still logy from the meds."
politics,https://theonion.com/ways-secret-service-can-improve-trumps-security/,Ways Secret Service Can Improve Trump’s Security,"The United States Secret Service is under scrutiny again after former President Donald Trump was the target of a second assassination attempt in less than three months.The Onionexamines ways the agency can boost Trump’s security.Reduce number of ex-goon hires:The fewer agents who stumble into a room saying, “Uhh, what’s dat over there, boss?” the better.Put Trump in a ghillie suit:By disguising the former president in high-quality camouflage, Trump will be able to wander the swamps and forests of the U.S. safely.Say “Look! He’s over there!”:This age-old diversion tactic has foiled countless assassination attempts around the world for thousands of years.Teach Trump the catch-a-bullet-in-your-mouth trick:If David Blaine could do it, then so can our 45th president.Tweet “If anyone wants to kill Trump, please let us know, thank you,” from the official Secret Service account:Giving potential assassins the opportunity to come forward on their own first only makes sense.Transport Trump in a big suitcase:No one would suspect a thing.More team bonding:While not directly tied to Trump’s safety, wouldn’t it be nice if the whole Secret Service team did a bowling night or something? Everyone has been so tightly wound lately.Change his shoes mid-journey:Even the most skilled tracker will be thrown off by the sudden change in footprints.Let him wear his Spider-Man costume:Trump knows that Spider-Man is powerful enough to stop bad guys, so being in the costume will help him feel more safe.Experiment with a four-day workweek:While it may seem counterintuitive at first, studies have shown it can lead to increased productivity and focus among many workers.Fake his death:Nobody will try to kill a president if they think he’s already dead.Establish a second, more secret service:And if that fails, a third."
politics,https://theonion.com/theyre-getting-shot-kamala-harris-warns-home-intruders-burglars-litterbugs-slow-walkers/,"‘They’re Getting Shot,’ Kamala Harris Warns Home Intruders, Burglars, Litterbugs, Slow Walkers","FARMINGTON HILLS, MI—Discussing the Second Amendment with Oprah Winfrey at a Michigan town hall last night, Vice President Kamala Harris admitted she may have gotten too comfortable when she remarked that any home intruders, burglars, litterbugs, or slow walkers near her house could expect to be shot. “If somebody breaks into my house, knocks on my door to sell me something, or leaves their dog’s waste on my lawn, they’re getting shot,” the Democratic presidential nominee said in an attempt to bridge the gap with conservative gun owners in the swing state, drawing applause as she pantomimed looking through a rifle scope at the audience and then mimicked the sound of gunfire. “If you trespass onto my property or take my plate away from the table before I’m finished eating, I’m going to take you out, as is my right as an American citizen. Let this serve as a warning to anyone who steals my mail, runs down the airplane aisle to deboard before it’s their turn, or talks too loudly in a movie theater—these things upset me, and I’m not afraid to defend myself accordingly. Also goes for drivers who don’t signal, heavy mouth-breathers, or if I just don’t like your face. Boom.” Later in the interview, Harris drew a gun from inside her jacket and fired a warning shot into the air after someone in the audience answered a call on speakerphone."
politics,https://theonion.com/north-carolina-voters-abandon-mark-robinson-for-nude-africa-user-footpapa12/,North Carolina Voters Abandon Mark Robinson For Nude Africa User ‘FootPapa12’,"RALEIGH, NC—In the wake of an explosive report that revealed several controversial posts the lieutenant governor had made years ago on a pornographic website, North Carolina voters across the state told reporters Friday that they had abandoned Republican gubernatorial candidate Mark Robinson for Nude Africa user FootPapa12. “Although we were previously excited to vote for Mark Robinson, we now see that foot fetishist and self-proclaimed ‘toe king’ FootPapa12 is the best option to lead our great state,” said North Carolina resident Jason Palmer, adding that while they had lost trust in Robinson after his concerning comments about slavery and being a black Nazi, the anonymous podophile’s views on foot jobs, pedicures, and face-trampling better represented their values. “Frankly, after doing some research, I liked what ‘FootPapa12′ said about putting middle-class voters’ feet in his mouth. We deserve a candidate who will fight for all of us to climax, whether that involves pantyhose, rubbing our feet in oil, or someone watching us wiggle our toes as we dip them into various foods. The choice is clear.” At press time, former President Donald Trump had thrown his support behind FootPapa12, claiming the anonymous user was “Martin Luther King on steroids.”"
politics,https://theonion.com/american-black-nazi-party-worried-mark-robinson-could-hurt-other-candidates-down-ballot/,American Black Nazi Party Worried Mark Robinson Could Hurt Other Candidates Down Ballot,"WASHINGTON—Troubled by the potential political fallout from the North Carolina gubernatorial candidate’s scandal, the American Black Nazi Party was reportedly worried Friday that Mark Robinson could hurt its other candidates down the ballot. “Mark Robinson does not represent the African American Third Reich,” said American Black Nazi Party chairwoman Sandra Higgins, who warned that by refusing to exit the race, Robinson was endangering the campaigns of thousands of American Black Nazi Party candidates in races ranging from county commissioner to U.S. Senate. “There are so many tight races between American Black Nazi and Democratic candidates right now. We’ve made significant inroads with racist Black voters for years, and now, I fear, we could lose them all. It’s a shame his pornography use is undercutting the very insightful comments he has made about Martin Luther King Jr.” At press time, Higgins warned that the American Black Nazi Party could even lose the House of Representatives."
politics,https://theonion.com/lt-gov-mark-robinson-we-all-have-crazy-ideas-about-slavery-when-were-horny/,Lt. Gov. Mark Robinson: ‘We All Have Crazy Ideas About Slavery When We’re Horny’,Content not found
politics,https://theonion.com/melania-trump-announces-first-1000-people-to-preorder-new-memoir-will-see-her-face-in-their-dreams-until-death/,"Melania Trump Announces First 1,000 People To Preorder New Memoir Will See Her Face In Their Dreams Until Death","PALM BEACH, FL—Hoping to boost sales of her new book, Melania Trump announced Tuesday that the first 1,000 people to preorder her memoirMelaniawould see her face in their dreams until they die. “I am so excited to be sharing my story, and I want to show my gratitude by offering a few lucky buyers the exclusive chance to be haunted by my ghastly visage night after night for as long as they live,” the former first lady said in a rare public appearance ahead of the volume’s Oct. 8 release, teasing the promotion as an opportunity for one-on-one face time between herself and her fans. “Whether my stony, unblinking face will appear in the mirror as you close your medicine cabinet, emerge from the shadows of your closet as you try to fall asleep, or hover directly above you as you lie in bed—inches away from your face like a nightmare from which you can never wake—I know no better way to show my appreciation than to haunt you until you breathe your last breath. But you have to act fast!” Trump went on to add that the first 1,000 preorders would also receive a free American flag bookmark."
politics,https://theonion.com/trump-assassination-suspect-buying-ar-15s-nonstop-while-in-custody/,Trump Assassination Suspect Buying AR-15s Nonstop While In Custody,"WEST PALM BEACH, FL—In the wake of the second attempt on Donald Trump’s life in the past three months, sources confirmed Monday that the man who allegedly attempted to shoot the 45th president of the United States, Ryan Wesley Routh, was buying AR-15s nonstop while in custody. “Somehow, despite being detained and under strict police watch, the would-be assassin still managed to purchase several more semiautomatic weapons, as well as hundreds more rounds of ammunition,” said Secret Service agent Jeffrey Walters, who added that just hours after targeting Trump on his golf course with an SKS-style rifle, Routh was in his jail cell ordering, receiving, and signing for dozens of packages filled with military-grade weapons. “We’re in the middle of an interrogation when suddenly, some guy from Bass Pro Shops shows up and hands the suspect a Springfield Armory Saint AR-15, which he immediately takes and fires into the wall. Then, once we take that away, some guy from a local gun show drives up, pops open his trunk, and gives him 10 more.” At press time, Routh reportedly had to be moved to a high-security holding cell after he was spotted using a 3D printer to print off several rifles, silencers, and bump stock patterns he downloaded off the dark web."
politics,https://theonion.com/report-trump-defiantly-pumped-fist-for-20-minutes-after-assassination-attempt-searching-for-camera/,Report: Trump Defiantly Pumped Fist For 20 Minutes After Assassination Attempt Searching For Camera,Content not found
opinion,https://theonion.com/trump-suggests-immigrants-have-bad-genes/,Trump Suggests Immigrants Have ‘Bad Genes’,"Former President Donald Trump suggested that migrants have “bad genes” while criticizing Vice President Kamala Harris for her policies on the southern border, claiming that many immigrants have a genetic predisposition for murder. What doyouthink?“I heard that 100% of illegal immigrants bring DNA with them.”Janeen Fry, Loafer Shiner“Still, it was nice of him to consider them human.”Mitchell Slota, Carbon Reducer“Just the kind of ignorant statement I’d expect from someone of Bavarian breeding stock.”Jesus Alonso, Keyboard Optimizer"
opinion,https://theonion.com/my-way-or-the-fairway/,My Way Or The Fairway,Content not found
opinion,https://theonion.com/earth-to-have-mini-moon/,Earth To Have ‘Mini Moon’,"Earth will have a secondary “mini moon” for two months when an asteroid roughly the size of a school bus will become temporarily trapped in orbit by our planet’s gravitational pull. What doyouthink?“But we barely use the moon we’ve got.”Frank Quintana, Cider Taster“Sounds like a cool place to dump trash.”Peter Kelley. Amateur Mohel“Aww, can we keep it?”Christina Jashinsky, Seahorse Breeder"
opinion,https://theonion.com/fat-bear-week-contest-delayed-after-contestant-killed/,Fat Bear Week Contest Delayed After Contestant Killed,"Organizers from Alaska’s Katmai National Park and Preserve were forced to delay their annual Fat Bear Week competition after a female contestant known as Bear 402 was killed by a fellow brown bear during a fight. What doyouthink?“Some bears aren’t cut out for the competitiveness of pageant life.”January Sanders, Beverage Insider“Where the hell was the ref?”Ivan Kerns, Handbook Editor“The bears probably staged it for ratings.”Eddie Purwin,Buttonsmith"
opinion,https://theonion.com/montana-man-faces-sentencing-for-cloning-giant-sheep-for-trophy-hunting/,Montana Man Faces Sentencing For Cloning Giant Sheep For Trophy Hunting,"An 81-year-old man will soon be sentenced in federal court after he pleaded guilty to creating an illegal hybrid sheep breed he called the “Montana Mountain King,” for the purpose of trophy hunting on his ranch. What doyouthink?“Illegal sheep geneticists don’t last long in prison.”Rochelle Mills, Unemployed“I only decapitate and display creatures made by God.”Brian Dietner, Jacketologist“No points for creativity?”Allen Gonzalez, Lunch Moderator"
opinion,https://theonion.com/the-onion-officially-endorses-joe-biden-for-president/,‘The Onion’ Officially Endorses Joe Biden For President,"Throughout its venerable 268-year reign,The Onionhas always made it a top priority to endorse the correct presidential candidates. From George Washington to Richard Nixon to Donald Trump, this institution’s highly respected editorial board has had its finger on the pulse, and has accurately backed the winner of every single national election in this country’s long and storied history.Now, with our nation at a pivotal crossroads,The Onion‘s editorial board faces its most difficult decision yet. That’s why we have chosen to officially endorse Joseph R. Biden for president of the United States.To our loyal, handsome, and stunningly brilliant readers, please know thatThe Onion‘s latest foray into the 2024 election does not come lightly. In these unprecedented times of misinformation and political violence, everyone from left-wing activists to Silicon Valley megadonors attempted to dissuade us from endorsing Joe Biden at this moment in time.ButThe Onionand its six-member editorial board do not listen to outsiders. Nor do we listen to data, facts, polls, the U.S. government, or the widely panned Geneva Conventions. It is with great pride that this institution officially throws its full and unequivocal support behind Joe Biden, despite many across the political spectrum, including the entire Democratic Party, saying “it’s too late” and we are “doing more harm than good.”For months, our editorial board has agonized over this momentous decision. Initially, we’d hoped to publish our endorsement on June 27, 2024, in the hours after Joe Biden’s first televised debate against Donald Trump. Then, we’d hoped to publish it a few days later, following Biden’s highly anticipated July 5 interview with George Stephanopoulos.Now, on Oct. 2, 2024, we are finally doing what we should have done months ago: Buck tradition, put our reputation on the line, and take a position thatTheNew York Times,TheWashington Post, and other so-called “papers of record” are too cowardly to even consider this late in the election.Lest readers doubt the value of our endorsement, we ask them to remember 2016, when voter complacency almost put Hillary Clinton in the White House beforeThe Onionstepped in.Joe Biden may be young by Washington standards, but he’s packed a lot into 81 short years. He’s fought hard for working Americans, be they on the factory line or on the board of Blackstone Group. He’s stood up to everyone who threatened this great nation, from Vladimir Putin to Anita Hill. And he supports women and minorities, based on that seemingly random lady he chose to be his vice president.And soThe Onionhumbly requests that on Nov. 5 you remember our editorial board’s courageous, measured, and well-reasoned endorsement of Joseph R. Biden. But if, for some incomprehensible reason, this fails to resonate with the American public, we will be proud to endorse Asa Hutchinson as a backup.Tu Stultus Es,The Onion Editorial Board"
opinion,https://theonion.com/scientists-sequence-dna-from-3600-year-old-cheese/,"Scientists Sequence DNA From 3,600-Year-Old Cheese","A decade after its discovery in the Taklamakan Desert, paleogeneticists in China have extracted and sequenced DNA from cheese found in a Bronze Age grave. What do you think?“This is why you should never sequence DNA when you’re hungry.”James Weiss, Associate Associate“Now we’re one step closer to finally finding a cure for cheese.”Ellen Teoli, Systems Analyst“If the nerds are finished running their tests, some of us are ready to make nachos.”Adrian Phelps, Skee-Ball Coach"
opinion,https://theonion.com/fda-approves-first-new-schizophrenia-drug-in-decades/,FDA Approves First New Schizophrenia Drug In Decades,"The Food and Drug Administration approved Bristol Myers Squibb’s highly anticipated schizophrenia drug, the first novel type of treatment for the debilitating, chronic mental disorder in more than seven decades. What doyouthink?“This drug is going to help so many shareholders.”Alison Bordes, Fabric Bedazzler“Well, there goes my fun personality.”Kurt Sanzo, Pistachio Roaster“Drugs are never the answer.”Max Patel, Tooth Whitener"
opinion,https://theonion.com/baby-im-a-haunt-you/,"Baby, I’m-A Haunt You",Content not found
opinion,https://theonion.com/eric-adams-indicted-on-federal-corruption-charges/,Eric Adams Indicted On Federal Corruption Charges,"New York City Mayor Eric Adams has been indicted on five federal charges related to bribery, wire fraud, conspiracy, and soliciting campaign contributions from foreign nationals, with the unsealed indictment alleging illegal actions stretching back to 2014 when he was Brooklyn Borough president. What doyouthink?“If he can no longer be trusted to faithfully represent the people of Ankara, he should resign.”May Slovik, Personal Grocer“I hope this doesn’t distract him from the pothole on my block.”Brian Montero, Screw Sorter“I bet it’s really cheap to bribe him right now.”Lee Mizerka, Systems Analyst"
opinion,https://theonion.com/nude-photos-of-cancer-patients-leaked/,Nude Photos Of Cancer Patients Leaked,"A Pennsylvania health care system agreed to pay $65 million to victims of a ransomware attack after hackers posted nude photos of cancer patients online, the largest settlement of its kind in terms of per-patient compensation for victims of a cyberattack. What doyouthink?“Despite the circumstances, it was still nice to see pictures of my aunt.”Abdel Hadir, Greeting Screener“I have some ethically sourced nudes if you need them.”Jared Ho, Unemployed“Maybe they were just looking for a few million second opinions.”Priya Choudhury, Serum Enhancer"
opinion,https://theonion.com/missouri-executes-man-despite-questions-about-evidence/,Missouri Executes Man Despite Questions About Evidence,"The state of Missouri executed Marcellus Williams shortly after the U.S. Supreme Court rejected a request for a delay, forging ahead despite forensics experts determining that he was not the source of DNA found on the knife used in the murder. What doyouthink?“Let this be a warning to whoever the real killer is.”Elia Lynch, Transit Critic“If new evidence comes to light they can always unkill him.”Javier Pineda, Amateur Exonerator“Evidence has no place in our criminal justice system.”Doug Serratore, Appellate Expert"
opinion,https://theonion.com/fda-approves-nasal-flu-vaccine-for-at-home-use/,FDA Approves Nasal Flu Vaccine For At-Home Use,"The Food and Drug Administration authorized at-home use of the nasal spray vaccine FluMist, opening the door for needle-shy people to access the potentially life-saving inoculation with a prescription. What doyouthink?“But I need that small amount of human contact more than I need the vaccine.”Adam Smedberg, Formula Deviser“Hopefully this gets more Americans sticking things in their noses.”Kendrick Conway, Cardboard Specialist“I’m still gonna treat myself to ice cream for being a brave little girl.”Robin Torre, Tome Duster"
opinion,https://theonion.com/three-mile-island-nuclear-plant-to-reopen-to-power-microsoft-data-centers/,Three Mile Island Nuclear Plant To Reopen To Power Microsoft Data Centers,"Three Mile Island, the scene of the worst commercial nuclear accident in U.S. history, will reopen to power Microsoft’s data centers, which are responsible for powering the tech giant’s cloud computing and artificial intelligence programs. What doyouthink?“It’s going to be pretty confusing when we have another disaster named after Three Mile Island.”Zac Breslin, Dent Remover“I’m sure the people who develop AI have considered the potential consequences of their actions first.”Ray Tehven, Window Dresser“I assume Apple already called dibs on Chernobyl?”Alisha Larios, Ballot Dimpler"
opinion,https://theonion.com/yellowstone-visitor-suffers-third-degree-burns-while-walking-in-thermal-area/,Yellowstone Visitor Suffers Third-Degree Burns While Walking In Thermal Area,"A 60-year-old woman received third-degree burns while walking her dog off-trail in Yellowstone National Park thermal area, the incident occurring when she broke through a thin crust above “scalding water.” What doyouthink?“This is exactly why I left Earth.”Lara Wallach, Corporate Mortician“Nature better lawyer up!”Grant Benson, Cracker Salter“That should satisfy the gods for the rest of the year.”Tomas Zudoffsky, Saw Sharpener"
opinion,https://theonion.com/mrbeast-sued-by-contestants-for-unsafe-conditions/,MrBeast Sued By Contestants For Unsafe Conditions,"YouTuber MrBeast is accused of creating unsafe employment conditions, including sexual harassment and misrepresenting contestants’ odds at winning his new Amazon reality show’s $5 million grand prize, in a lawsuit filed by five unnamed participants. What doyouthink?“No work environment should force people to interact with MrBeast.”Eileen Logue, Threat Processor“To produce any great art, there must be sacrifice.”Roy Hartnett, Profanity Monitor“Yeah, well, how many subscribers do the accusers have?”Travis Pauletti, Barber’s Apprentice"
opinion,https://theonion.com/diddy-arrested-on-sex-trafficking-charges/,Diddy Arrested On Sex Trafficking Charges,"Sean “Diddy” Combs faces federal sex trafficking and racketeering charges in a newly unsealed indictment that claims he hit and abused women for over a decade while presiding over a sordid empire of sexual crimes. What doyouthink?“If only there were any warning songs.”Andrew Ponce, Unemployed“I think he goes by ‘Defendant’ now.”Tyler Damron, Leaflet Folder“It’s always the ones with a history of abusing women that you least suspect.”Sierra Bedford, Systems Analyst"
